UID	BC187_Avg_log2_Fitness_Score	BC187_FDR	BY4743_Avg_log2_Fitness_Score	BY4743_FDR	DBVPG1373_Avg_log2_Fitness_Score	DBVPG1373_FDR	NCYC3290_Avg_log2_Fitness_Score	NCYC3290_FDR	Y12_Avg_log2_Fitness_Score	Y12_FDR	Y2209_Avg_log2_Fitness_Score	Y2209_FDR	Y389_Avg_log2_Fitness_Score	Y389_FDR	Y7568_Avg_log2_Fitness_Score	Y7568_FDR	YJM1273_Avg_log2_Fitness_Score	YJM1273_FDR	YJM1389_Avg_log2_Fitness_Score	YJM1389_FDR	YJM1592_Avg_log2_Fitness_Score	YJM1592_FDR	YJM978_Avg_log2_Fitness_Score	YJM978_FDR	YPS128_Avg_log2_Fitness_Score	YPS128_FDR	YPS163_Avg_log2_Fitness_Score	YPS163_FDR	YPS606_Avg_log2_Fitness_Score	YPS606_FDR
YHR159W	-0.263957193	0.133721082	0.509700902	0.000193995	-0.491221474	0.105431724	-0.230960705	0.460033583	-1.694596742	0.0000000261	-0.233687439	0.474359202	0.251890324	0.177234155	-0.067592625	0.661100822	-0.063585173	0.823569344	-0.516024226	0.010057896	0.080423863	0.816625366	-0.99195821	0.018700864	-4.506118895	0.00000000899	-2.116124013	0.000000276	-0.172239987	0.869337446
YHR160C	-0.170358535	0.227975828	0.115101136	0.272803252	0.187034408	0.058103671	-0.177822477	0.520988373	-0.980981245	0.0000159	0.156598193	0.564328179	0.257467461	0.067384151	0.291207895	0.002308399	-1.13542919	0.000018	-0.342435507	0.056141581	0.245102859	0.200917183	0.144503675	0.506803542	0.190955071	0.443525218	0.345950733	0.000252636	-0.273384026	0.78581495
YHR162W	0.104631669	0.455026735	0.185633845	0.050336306	-0.277276692	0.035028296	-0.376444838	0.180967039	-1.124510503	0.0000472	-0.028598177	0.928941233	-0.195063123	0.221930564	0.165209352	0.087293359	-0.144250019	0.547905818	-0.447590726	0.008946725	-0.107479373	0.707407075	0.282131556	0.127130901	-0.059458001	0.844050942	-0.301463005	0.021743541	-0.686035346	0.500793269
YHR163W	0.120731056	0.571654836	0.045867905	0.807907213	-0.568720493	0.0000904	-0.784363619	0.119948005	0.008711696	0.904819237	0.380205229	0.393178156	0.023421324	0.945545585	0.184264445	0.267355173	-5.034087601	0	-0.342988068	0.20108084	0.225470849	0.559064731	0.2996024	0.468890752	0.847564794	0.03809829	-1.67238685	0.000000448	0.842105977	0.465797726
YHR167W	0.194095308	0.045790158	0.015666624	0.873616625	-0.072701144	0.377050192	-0.50072986	0.060859415	-1.061081296	0.0000000994	0.125730071	0.564022912	-0.126685279	0.321664686	0.23586392	0.00149094	0.168044141	0.181923074	-0.450607924	0.002623066	0.211506549	0.233608796	0.17970063	0.274428088	-0.231627628	0.32127005	0.161362298	0.052574413	-0.630307601	0.444507221
YHR168W	0.141813447	0.332668935	-0.292203483	0.048182198	-1.559168654	0	-1.140100074	0.009726601	-1.555236993	0.00000000588	-0.259161134	0.367857554	-0.205009233	0.246486913	-0.056203553	0.613268523	-0.481840801	0.044930466	-0.461584614	0.030308886	-0.208059632	0.397976508	0.051593838	0.854937895	-0.698901837	0.012055478	-0.522783312	0.003825915	-0.542739148	0.547349927
YHR170W	-0.848145793	0.0000323	-0.562934957	0.000313102	-1.350679848	0.000184812	-2.359909064	0.00000182	-3.571796687	0	-0.429455802	0.205518554	-0.940010127	0.0000581	-0.541374397	0.00000597	-1.131330419	0.00000168	-2.017269095	0	-2.49919718	0.000000000127	-0.168006367	0.593476311	-1.633904181	0.000105507	-0.951017252	0.00000487	-1.295534215	0.123802912
YHR171W	0.195250764	0.334354114	-0.191397999	0.307874756	-5.355923486	0	-0.655939865	0.260749164	-1.448875754	0.0000017	0.801366784	0.124206425	0.268640473	0.248161841	-0.249720531	0.123776894	-0.010211823	0.978200773	-0.430998715	0.069989702	-0.177313599	0.616719006	0.117184032	0.79156671	-2.038333656	0.000439657	0.28570272	0.044022	0.019592478	0.990091735
YHR172W	-1.509469172	0	-1.282342876	0	-1.650623752	0.000000000997	-0.652832688	0.056117962	-1.766895411	0	-1.074102993	0.0000131	-1.460339335	0	-1.427668471	0	-0.967396949	0.0000473	-0.194240595	0.278159302	-0.918548671	0.000242503	-0.843108448	0.00069999	-1.083485847	0.000225117	-0.444504935	0.001781383	-1.549730154	0.126464667
YHR175W-A	0.239536122	0.095641354	0.262743246	0.074018673	-5.906355967	0	0.213249556	0.689907178	-0.593209029	0.055818959	0.010262727	0.977353118	0.183495161	0.46351926	0.046408325	0.734823312	-0.528024929	0.244686424	-0.65788607	0.000790173	0.090230171	0.859132985	0.090233081	0.738586001	-0.43153611	0.286213375	-0.959027104	0.0000044	-1.754443885	0.023719579
YHR176W	-0.145705918	0.423966694	0.288217839	0.023764338	-0.143691819	0.183967927	-0.143768351	0.664894678	-0.623574372	0.036801329	0.45462525	0.053785207	0.75891204	0.0000000301	-0.053621588	0.70483166	0.188006355	0.411990421	-0.134469115	0.485022163	0.260419526	0.326233294	-0.434665193	0.185184074	-0.018686851	0.975003994	0.044662543	0.88602241	-0.215622717	0.833928546
YHR177W	-0.052510524	0.799124795	-0.879683068	0.00000511	0.139714882	0.664059138	-0.389169136	0.450008911	0.91674668	0.006729957	0.497365627	0.106561063	0.03169214	0.870638912	-0.03084293	0.955011661	-1.702550895	0.724809852	0.191825326	0.44445016	0.926707085	0.285394426	-1.544140432	0.128225693	-0.283092127	0.672120092	-0.266868911	0.637414745	0.977861519	0.282276875
YHR179W	0.381814269	0.00929561	0.315983557	0.029636532	-0.770336955	0.00030542	-0.095470575	0.847170561	-0.489587311	0.095328545	0.870405627	0.060432732	0.130197355	0.663771871	0.163272322	0.215647192	-0.216587813	0.680894218	0.209039445	0.294923481	0.550958997	0.055010952	-1.052748552	0.003495284	0.3510558	0.25825182	-0.340697924	0.123432659	0.087156291	0.938564045
YHR181W	-0.077603073	0.578463022	0.172375578	0.079237404	-6.009366771	0	-0.397227024	0.128080611	-1.220915414	0.00000495	-0.107504945	0.73688976	0.441611829	0.005560691	0.345173982	0.003195432	0.197656109	0.210010713	-0.442549162	0.015589791	-0.199917572	0.415751036	0.217521995	0.519858089	0.209306508	0.582298284	-0.076549531	0.671834629	-0.95383245	0.255984517
YHR182W	-3.674122604	0	-0.398230969	0.155277025	0.03609954	0.844080706	-0.635267197	0.242726971	-1.050111992	0.16898629	-0.06906039	0.891073539	0.757690671	0.003142651	-0.283624667	0.283706548	#N/A	#N/A	-2.014659831	0.0000722	0.403834702	0.563807011	0.049003536	0.925915781	0.945454069	0.066012322	#N/A	#N/A	#N/A	#N/A
YHR183W	-0.178721236	0.365734889	0.00940161	0.943905025	-1.976220406	0.0000534	-1.105086773	0.0000815	-0.810130503	0.002008815	0.231101084	0.425873362	-0.649475897	0.001388719	0.029310468	0.830894904	-0.64838698	0.013907454	-0.382799572	0.043282191	-0.287421312	0.399165876	-0.050602333	0.864733046	-0.830608713	0.012523256	-0.964528623	0	-1.3362153	0.159795527
YHR186C	-3.415778059	0.00000000116	-1.80017931	0.0000000147	#N/A	#N/A	0.595651243	0.392048779	-2.159166906	0.000664504	-1.318065437	0.016645164	-1.306958983	0.003916647	-1.710687743	0	-0.682542954	0.229161473	-1.519331818	0.000605281	-0.661236393	0.227582892	-0.910778756	0.102470253	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
YHR187W	0.243476792	0.084405605	0.073689529	0.711215839	-1.07872762	0.000000000156	-1.56549995	0.011706155	-0.836094124	0.000444244	-0.056899612	0.870394796	-0.205731666	0.280172302	0.263882527	0.003647821	0.087944342	0.688534966	0.04556297	0.813316636	-0.061768629	0.832766996	-0.090816664	0.79156671	-0.633708573	0.035920223	0.044823612	0.765232133	0.315174721	0.739037191
YHR188C	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1.266517922	0.007951295	-0.412346399	0.579271836	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
YHR189W	0.300265237	0.007749341	-0.175970459	0.112046125	0.16281823	0.121190289	0.378245776	0.079106698	-0.324759114	0.187183463	0.693797583	0.0000617	0.372762658	0.009834519	0.414247236	0.0000263	-0.527888377	0.016104706	0.498287794	0.001222322	0.042988826	0.887437009	0.659003807	0.0000565	0.578506664	0.011691255	0.258026436	0.022085371	0.024723944	0.978466732
YHR190W	-1.521257313	0.000000823	0.778671747	0.000000149	-4.635630199	0	0.020428183	0.918000988	-1.181824393	0.004927426	0.862141153	0.071839173	0.354363463	0.168883481	0.051284915	0.761726089	-0.627710923	0.236822131	-1.356528436	0.000049	-0.708347054	0.15379115	-0.857353891	0.074632714	-0.103210087	0.884345238	-0.135345958	0.57172351	-0.365149266	0.717344846
YHR191C	-0.097295243	0.491272137	0.119125914	0.240835817	-0.454321843	0.017914098	-0.230120844	0.353025131	-1.174083791	0.000000596	0.339077585	0.174211221	-0.218191773	0.188799095	0.353270394	0.0000113	0.223462134	0.156421287	-0.678589114	0.0000425	0.060337822	0.816962486	0.137400569	0.598165469	0.53457151	0.008637591	0.041650659	0.789897322	-0.417793378	0.649070239
YHR192W	0.359071737	0.001047297	-0.003053333	0.98532233	-0.200314321	0.073317337	0.328403601	0.192629191	-0.562614395	0.023076366	0.253400328	0.309345081	0.288930862	0.141577698	0.260622862	0.006856773	-0.627078053	0.108432678	-0.5514506	0.001582886	0.29558167	0.279147478	0.031269726	0.938546487	-0.443496793	0.116760855	0.122112519	0.443604882	-0.490291721	0.604882096
YHR195W	-0.764577068	0.013014518	-1.128715049	0.00000273	-0.472395322	0.068365501	#N/A	#N/A	-2.068655917	0.000903749	-1.240024865	0.027662497	-1.476083321	0.000428104	-0.161231287	0.557650263	#N/A	#N/A	-3.868416001	0	-0.745149525	0.152755683	0.58939915	0.339780481	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
YHR197W	-0.184287441	0.417463433	-0.407974703	0.091298562	-1.128234746	0.0000000679	-4.248277946	0.0000000678	-0.459554901	0.441015854	-0.2624627	0.611151137	-0.007909589	0.983288905	-0.496007078	0.019824627	-0.395001173	0.405901793	-0.757616726	0.021378344	0.48944917	0.346280606	-0.703371712	0.033364476	#N/A	#N/A	#N/A	#N/A	-0.386598868	0.783968453
YHR198C	0.387342581	0.000308455	0.332530997	0.000647105	0.070254564	0.518743829	-0.952678682	0.001352332	-0.940506323	0.0000241	-0.010799226	0.973291109	0.343286907	0.003529112	0.154997281	0.102175273	0.053466528	0.758996163	-0.186817958	0.271273303	-0.110485764	0.610937098	0.405583846	0.018216657	-0.568880733	0.069798954	0.228173048	0.069184971	-0.486775498	0.593473674
YHR199C	0.098363504	0.457455615	0.032487508	0.803916662	0.059366692	0.579159629	-0.513898494	0.055049389	-0.824666135	0.000395987	-0.192265777	0.515093746	-0.656050664	0.000128324	0.074698475	0.531741883	-0.301168595	0.139911684	-1.031040687	0.000000175	-0.59700195	0.00240716	0.041986202	0.883761889	-0.207559586	0.61472054	-0.428028746	0.004262459	-1.117521237	0.157647538
YHR199C-A	0.136485147	0.265101643	0.284019582	0.00729362	0.295082094	0.024368161	-0.213606566	0.535382258	-0.913339784	0.000103848	0.616020012	0.006705755	0.019168455	0.918310533	0.243727789	0.019691531	-0.572591418	0.070775747	0.412587749	0.008580082	0.228700016	0.242853274	0.077719568	0.803400923	0.427673665	0.075958631	0.202524721	0.050182143	0.607785655	0.487815033
YHR202W	-0.073551935	0.975813987	-0.003252989	0.977457017	#N/A	#N/A	-1.6029149	0.00160848	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	-0.648286149	0.1232839	#N/A	#N/A	0.389975	0.646058913	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	0.819886966	0.000000992	#N/A	#N/A
YHR203C	-0.730036993	0.000000098	-0.291119906	0.00773091	-1.355832516	0	-2.873212118	0	-3.064664455	0	-0.201070334	0.510603564	-0.783556649	0.0000049	-0.538132785	0.000000103	-1.096709999	0.000000891	-2.073819802	0	-0.717819294	0.000729562	-0.477769186	0.044461588	-1.418810599	0.0000139	-1.187718581	0	-1.71784823	0.021901038
YHR205W	0.047043402	0.765882401	-0.060673785	0.682204203	-5.366819008	0	-1.049802661	0.00217565	-3.849379042	0	-0.508308647	0.13827403	-0.801114832	0.000841617	-0.528763866	0.000190116	-1.555227921	0.0000324	-1.007462308	0.00000083	0.31146439	0.328889931	-0.886436725	0.013441591	-0.606373436	0.217099323	-0.29880603	0.04503836	-0.838377024	0.328177571
YHR206W	-0.50337709	0.00152672	-0.148795101	0.254189705	-5.99230922	0	-2.968919705	0	-1.795301773	0	0.212648255	0.496248308	-0.268460634	0.223224712	0.169094719	0.113151479	-0.888889935	0.00000979	-0.446476501	0.025985382	-0.138177008	0.715269844	-0.023169575	0.927018988	-0.489610876	0.119654847	-0.852787369	0.0000937	-1.64839194	0.038318032
YHR209W	0.31791341	0.009382081	0.313817706	0.000776187	0.04125378	0.735176537	0.105694933	0.81683452	-0.05237533	0.941869141	-0.084606136	0.796810092	-0.228359437	0.176845827	0.224606582	0.0284467	0.366443078	0.031252808	0.151155617	0.405594135	0.122199094	0.574725525	0.601337523	0.040116385	0.366751403	0.163310898	0.042447013	0.795955568	-0.49720968	0.615994868
YHR210C	0.297397745	0.081505219	-0.076095993	0.617980302	0.063073508	0.689947161	0.113907842	0.741319653	-0.671736765	0.010622399	0.127141552	0.676724578	0.061721242	0.752266667	0.25287332	0.01650345	0.073685752	0.738106845	-0.19730707	0.326074133	0.228109419	0.333347422	0.281835226	0.297947289	0.125277374	0.679297896	-1.176080259	0.000000000443	-0.345312463	0.721985704
YIL002C	#N/A	#N/A	0.689720675	0.028490845	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
YIL003W	0.088297701	0.497995509	0.229697443	0.013065365	-1.021021293	0.0000478	0.129798037	0.608809503	-0.870381768	0.000108879	0.060056236	0.84748829	0.089575544	0.575420611	0.292744082	0.001121722	-0.012122425	0.942794655	-0.12705866	0.475468569	0.150147858	0.53161624	0.502960615	0.00263559	0.141205281	0.597867951	0.082331691	0.489152493	0.151493001	0.882789896
YIL004C	-0.206432538	0.126952734	0.114530044	0.237227841	0.221100913	0.00477261	-0.020497297	0.923295665	-0.642895202	0.004662045	0.322158113	0.133641696	0.056401017	0.780492162	0.491261582	0.00000000616	0.557938899	0.0000213	-0.413390348	0.021176079	0.036664242	0.892571562	0.038583261	0.881492182	0.351561593	0.125903391	0.008401635	0.972013626	0.337684401	0.717344846
YIL005W	-0.009498872	0.937017091	-0.18586133	0.020396173	-2.038210578	0	-1.086876964	0.000000151	-1.309395464	0.000000000163	-0.273303353	0.185766632	0.025765462	0.870454915	-0.278082841	0.001425983	-0.040639328	0.777032722	-0.925418777	0.000000000929	-0.084129431	0.707701092	-0.256277719	0.182315021	-0.525018801	0.015439688	-0.108561562	0.358922238	-0.64007755	0.427129862
YIL006W	0.284744861	0.008821501	0.273916232	0.001953487	-0.388135724	0.009679026	0.100171604	0.778703364	-0.327052818	0.164480248	0.455599722	0.035038363	0.054603168	0.759788873	0.161578008	0.088748768	-0.057513748	0.743208941	-0.293824081	0.088713356	0.274586379	0.146021279	0.040121454	0.908056791	-0.551872707	0.056841284	0.411528797	0.0000754	0.024448627	0.988088215
YIL007C	-1.483344307	0.002834587	0.117354759	0.229363617	#N/A	#N/A	-0.516314225	0.021971192	-1.171549655	0.028945177	0.334116829	0.740583658	0.252334449	0.610183603	-1.098683154	0.004708847	0.267351921	0.382588714	-1.078350215	0.082357062	-0.181047442	0.825871116	0.277915984	0.809313625	#N/A	#N/A	#N/A	#N/A	-0.33744541	0.832571125
YIL008W	0.31350767	0.00642922	0.269286018	0.001289675	0.204340543	0.108102606	0.671177762	0.001118257	0.526874447	0.003194843	0.104507268	0.700098598	0.404291412	0.0158969	0.37669734	0.000011	0.80050956	0	0.97382143	0	0.502724918	0.000865138	0.576747153	0.000514492	0.573954086	0.005419415	0.670060926	0	0.062462516	0.944657
YIL009C-A	0.366878644	0.00214048	0.29837761	0.007528333	-0.096370322	0.308834388	-0.580995157	0.077689786	-2.133185624	0	0.358845918	0.142085263	0.248643411	0.069743413	0.263962504	0.005280971	-0.318151184	0.037388915	-0.886820748	0.00000175	0.138206126	0.593069493	0.292702486	0.118781972	-0.194471498	0.477510526	-0.283487348	0.077046752	0.102025761	0.939553384
YIL009W	-0.304014928	0.104934162	-0.396670466	0.004337585	-0.482803227	0.015771124	-3.115347857	0.00000000187	-0.84730209	0.000657763	0.099195013	0.804485056	-0.886250831	0.00012278	-0.168092476	0.254584971	-2.482629009	0.0000000686	-1.617155858	0	-0.235051	0.495026658	-0.023068348	0.947617784	-0.503507529	0.289017497	-0.801872941	0.000285829	-0.523551779	0.600763539
YIL010W	0.235059634	0.036082095	0.070782847	0.513845693	-0.075766865	0.457731209	-0.419716883	0.13558608	-0.04510865	0.968834495	0.13105967	0.670717919	0.215875858	0.157075556	0.248541559	0.014419802	-0.296142778	0.249931952	-0.088473629	0.609567506	0.365800455	0.048409695	0.436327453	0.009456746	-0.249745746	0.436585787	-6.765357923	0	0.01738403	0.978466732
YIL014W	-0.019209522	0.922376005	0.502297736	0.00011419	-0.379079782	0.064573716	-1.170675712	0.033379725	-2.491854981	0.000000000235	-0.579594995	0.01448317	-1.011060048	0.0000133	-0.316314641	0.012654686	-4.713441289	0	-1.032233557	0.0000102	-0.280669441	0.500429476	-0.262573431	0.425874534	-4.646687119	0.000000000511	0.169412845	0.272604079	-0.914058578	0.416642765
YIL016W	0.118159742	0.441890284	0.322518751	0.003955499	0.478103116	0.001427376	0.560730247	0.07960143	-0.473847257	0.123930642	0.364788166	0.245993931	0.303757101	0.242894577	0.472794001	0.00038336	-0.734857888	0.07724199	-0.121618179	0.563072088	-0.116541187	0.725593784	-0.402402816	0.304984969	0.729857436	0.002630134	-0.294654809	0.100592302	-0.637538725	0.654221683
YIL020C	0.690877145	0	0.616027423	0	0.826460617	0	0.214062103	0.388340464	0.043393055	0.708425132	0.354280316	0.117925211	0.369483662	0.003722343	0.370123871	0.00000998	0.815399132	0	0.502588051	0.00088491	0.535003177	0.001307062	0.045268838	0.854937895	0.619201784	0.004307171	0.530603613	0.0000218	0.919681979	0.205731447
YIL022W	0.366438911	0.002432229	0.102437211	0.335697773	-0.237347082	0.029744258	-0.916976863	0.001502161	-0.179865731	0.4839256	0.227581894	0.323132823	-0.774496624	0.000027	-0.007374262	0.951892442	0.151443161	0.413855624	-0.253069938	0.125264234	0.216437053	0.293923797	0.179791856	0.346802401	0.293869474	0.208657193	-1.075126829	0.000000112	0.033647453	0.974152849
YIL023C	-0.391415636	0.018040716	-0.255863223	0.054039849	-0.443056177	0.001053133	-0.344494546	0.251505395	0.318969603	0.082518266	0.181123105	0.531054968	0.195739414	0.213816205	-0.164418236	0.100755705	0.639529657	0.00000000952	0.301437399	0.064673306	0.662846547	0.00000872	0.243248162	0.430037991	0.60236928	0.009884498	0.533474658	0.000000924	0.804827297	0.293670772
YIL024C	0.76696299	0.0000000322	-0.325131688	0.063203512	-0.148766821	0.10296351	-0.612504929	0.144327091	-0.209272432	0.607747908	0.494877026	0.123521778	-0.059393083	0.807594163	0.211163682	0.134297555	-6.125951482	0	0.189202232	0.371695882	0.153659712	0.700117004	0.456850202	0.071670635	-1.269845714	0.008098045	0.711640448	0.0000000403	0.623264569	0.570587418
YIL026C	-1.309425492	0.000000000312	-0.707336392	0.00000847	-5.60233422	0	-1.034211109	0.016436804	-1.275082429	0.001334025	-0.852047376	0.012227415	-1.912028776	0	-1.214000676	0	-0.150256126	0.547476209	-1.137374029	0.0000108	-0.458584397	0.245265125	-0.614929554	0.023143652	0.066591636	0.899370219	-0.750155551	0.001429465	0.489715868	0.612865758
YIL029C	0.775060377	0	0.138835366	0.181948887	0.182370462	0.342142405	-0.247719948	0.416721735	-0.642316496	0.015913861	0.132383534	0.69750817	0.32474583	0.027192396	0.707592317	0	-0.009867193	0.958847889	0.100294899	0.587287686	0.220231477	0.295334822	0.405941294	0.126718462	0.627469066	0.003570325	0.009832978	0.989544807	-0.997377399	0.34772459
YIL031W	-0.741732982	0.000000000249	-0.325494988	0.012675579	-2.731463226	0	-1.032689787	0.013151988	-1.995664304	0	-0.664343315	0.000964543	-0.94279779	0.0000000703	-0.710841496	0	-0.715415429	0.009931112	-1.281527734	0	-0.314958093	0.148842288	-0.618049711	0.25815375	-0.409824046	0.244033039	-0.139838902	0.377012148	-0.573370279	0.566150481
YIL034C	0.283743396	0.02236595	0.397639143	0.00026233	-5.86565378	0	-0.035135871	0.918499415	-1.324847707	0.000000988	0.157278019	0.716723092	0.648565302	0.00000196	0.167146948	0.153554677	0.400442181	0.017524742	-0.323360521	0.132705297	-0.05901751	0.836665981	0.339596968	0.250179734	0.352155252	0.187018434	0.164310036	0.344932103	-0.445571057	0.680269714
YIL035C	0.372300519	0.001472303	-0.138478185	0.273587299	0.069798131	0.604557173	-0.824547239	0.008360852	-1.218133708	0.00000037	0.054825025	0.883951947	0.207509267	0.190910408	0.217379692	0.040802069	0.00511337	0.988189081	-0.588444315	0.001499721	-0.375950136	0.110111888	0.065378839	0.848912919	-0.680744533	0.026556536	-0.421860341	0.005092884	0.034507289	0.977296239
YIL036W	-0.74000454	0.000000102	-0.632185053	0.0000000418	-1.942241369	0	-2.727591822	0.0000000759	-3.389739177	0	-1.139086759	0	-0.534547565	0.000131053	-0.438800337	0.0000122	-0.900942967	0.0000344	-1.850856801	0	-0.39079207	0.135775496	-0.489461195	0.020589431	-2.341947748	0.000000000203	-0.519296774	0.000167544	-1.620272118	0.030398602
YIL038C	-0.545353497	0.171940788	-0.436532575	0.022684625	#N/A	#N/A	-4.494423957	0.000000000135	-1.308500791	0.003253132	0.049286797	0.932691278	-0.090976814	0.756664643	-0.877658748	0.00000549	-5.371708318	0	-2.062975321	0	-1.153900682	0.012974141	-0.260388466	0.562456544	0.494712111	0.360294695	0.3805063	0.057470545	#N/A	#N/A
